Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0922254A;Ecole élémentaire publique Buffalo;Ecole;Public;39 rue Victor Basch;;92120 MONTROUGE;92120;92049;Montrouge;092;25;11;0;1;;;;0146127647;;;ce.0922254A@ac-versailles.fr;1;0;1;;;;;;;;;;;;;;;21920049000262;;;48.81150441705952, 2.3201621769221674;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;650075.2;6857040.9;EPSG:2154;Circonscription d'inspection du 1er degré de Montrouge;48.81150441705952;2.3201621769221674;Numéro de rue;1992-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0920880G;;;0922549W;;;25013;092A-ANTONY
0922285J;Ecole maternelle publique  La Farandole;Ecole;Public;2 villa de la Musique;;92400 COURBEVOIE;92400;92026;Courbevoie;092;25;11;1;0;;;;0171057905;;;ce.0922285J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21920026800395;;;48.8976566467668, 2.250717712952649;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;645066.5;6866666.3;EPSG:2154;Circonscription d'inspection du 1er degré de Courbevoie - Mission attractivité internationale (1er degré);48.8976566467668;2.250717712952649;Numéro de rue;1993-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0921550K;;;0922173M;;;25015;092E-NEUILLY-SUR-SEINE
0922286K;Ecole maternelle publique Charles Perrault;Ecole;Public;17 rue Chaptal;;92300 LEVALLOIS PERRET;92300;92044;Levallois-Perret;092;25;11;1;0;;;;0147586558;;;ce.0922286K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21920044100224;;;48.88726626188476, 2.2853713795078536;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;647596.6;6865487.4;EPSG:2154;Circonscription d'inspection du 1er degré de Levallois-Perret;48.88726626188476;2.2853713795078536;Numéro de rue;1993-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0921393P;;;0922536G;;;25015;092E-NEUILLY-SUR-SEINE
0922447K;Ecole primaire publique George Sand;Ecole;Public;19 rue Baudin;;92300 LEVALLOIS PERRET;92300;92044;Levallois-Perret;092;25;11;1;1;;;;0141054090;;;ce.0922447K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21920044100349;;;48.89615193374898, 2.2801658680777073;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;647223.9;6866478.9;EPSG:2154;Circonscription d'inspection du 1er degré de Levallois-Perret;48.89615193374898;2.2801658680777073;Numéro de rue;2000-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0921393P;;;0922536G;;;25015;092E-NEUILLY-SUR-SEINE
0922461A;Ecole maternelle publique Louis Pasteur;Ecole;Public;2 rue Jacques Mazaud;;92300 LEVALLOIS PERRET;92300;92044;Levallois-Perret;092;25;11;1;0;;;;0147157748;;;ce.0922461A@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21920044100356;;;48.89368014972208, 2.285348811324072;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;647601.4;6866200.6;EPSG:2154;Circonscription d'inspection du 1er degré de Levallois-Perret;48.89368014972208;2.285348811324072;Numéro de rue;2001-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0922686V;;;0922536G;;;25015;092E-NEUILLY-SUR-SEINE
0922463C;Ecole maternelle publique Haut-Mesnil;Ecole;Public;22 rue Arthur Auger;;92120 MONTROUGE;92120;92049;Montrouge;092;25;11;1;0;;;;0146127609;;;ce.0922463C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21920049000056;;;48.81464114560588, 2.3075651173292706;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;649153.2;6857397.7;EPSG:2154;Circonscription d'inspection du 1er degré de Montrouge;48.81464114560588;2.3075651173292706;Numéro de rue;2001-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0920880G;;;0922549W;;;25013;092A-ANTONY
0922569T;Ecole primaire publique Léopold Sédar Senghor;Ecole;Public;17 rue Palloy;;92110 CLICHY;92110;92024;Clichy;092;25;11;1;1;;;;0147159750;;;ce.0922569T@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21920024300422;;;48.90330919625781, 2.3097278822107246;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;649398.2;6867255.4;EPSG:2154;Circonscription d'inspection du 1er degré de Clichy;48.90330919625781;2.3097278822107246;Numéro de rue;2004-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0922595W;;;0922532C;;;25014;092C-GENNEVILLIERS
0922580E;Ecole maternelle privée Everest;Ecole;Privé;20 rue Henri Martin;;92100 BOULOGNE BILLANCOURT;92100;92012;Boulogne-Billancourt;092;25;11;1;0;;;;0146085491;;;info.ecoleeverest@gmail.com;0;0;0;;;;;;;;;;;;;;;44977954500036;;;48.83763727956229, 2.2516936162481396;HORS CONTRAT;Hauts-de-Seine;Versailles;Ile-de-France;645074.8;6859992.0;EPSG:2154;Circonscription d'inspection du 1er degré de Sèvres - Missions privé et suivi du parcours des élèves (1er degré);48.83763727956229;2.2516936162481396;Numéro de rue;2005-01-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;10;;;;0922543P;;;25016;092B-BOULOGNE-BILLANCOURT
0922639U;Ecole primaire privée Gan-Alef;Ecole;Privé;12 rue blaise pascal;BP 92200;92201 NEUILLY SUR SEINE CEDEX;92201;92051;Neuilly-sur-Seine;092;25;11;1;1;;;;0147455147;;;ce.0922639U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;43451479000014;;;48.88671018860282, 2.258118019958195;C0NTRAT SIMPLE POUR PARTIE DES CLASSES;Hauts-de-Seine;Versailles;Ile-de-France;645597.6;6865444.0;EPSG:2154;Circonscription d'inspection du 1er degré de Neuilly-sur-Seine;48.88671018860282;2.258118019958195;Numéro de rue;2007-10-19;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;21;0920757Y;;;0922533D;;;25015;092E-NEUILLY-SUR-SEINE
0922735Y;Ecole maternelle privée Wi SCHOOL BEAUTIFUL MINDS;Ecole;Privé;104 avenue de la République;;92400 COURBEVOIE;92400;92026;Courbevoie;092;25;11;1;0;;;;0146980538;;;directionop@wi-school.com;0;0;0;;;;;;;;;;;;;;;;;;48.90258832343416, 2.2547173510822986;HORS CONTRAT;Hauts-de-Seine;Versailles;Ile-de-France;645364.9;6867211.9;EPSG:2154;Circonscription d'inspection du 1er degré de Courbevoie - Mission attractivité internationale (1er degré);48.90258832343416;2.2547173510822986;Numéro de rue;2013-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;10;;;;0922173M;;;25015;092E-NEUILLY-SUR-SEINE
0922831C;Ecole primaire privée Beth Hilel;Ecole;Privé;18 rue clément bayard;;92300 LEVALLOIS PERRET;92300;92044;Levallois-Perret;092;25;11;1;1;;;;0155638354;;;collegebethhilel@gmail.com;0;0;0;;;;;;;;;;;;;;;;;;48.89866728662469, 2.2840568034401647;HORS CONTRAT;Hauts-de-Seine;Versailles;Ile-de-France;647511.7;6866756.0;EPSG:2154;Circonscription d'inspection du 1er degré de Levallois-Perret;48.89866728662469;2.2840568034401647;Numéro de rue;2018-12-03;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;0922536G;;;25015;092E-NEUILLY-SUR-SEINE
0922877C;Ecole élémentaire privée Iféa Emilie du Châtelet;Ecole;Privé;28 rue Petit;;92110 CLICHY;92110;92024;Clichy;092;25;11;0;1;;;;0183759451;;;contact@ifea.education;1;0;0;;;;;;;;;;;;;;;;;;48.900951471225305, 2.295108714890418;HORS CONTRAT;Hauts-de-Seine;Versailles;Ile-de-France;648324.2;6867002.7;EPSG:2154;Circonscription d'inspection du 1er degré de Clichy;48.900951471225305;2.295108714890418;Numéro de rue;2020-02-07;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;0922532C;;;;
0923151A;Ecole primaire privée Institutions Abravanel;Ecole;Privé;1 bis avenue de l'Europe;;92300 LEVALLOIS PERRET;92300;92044;Levallois-Perret;092;25;11;1;1;;;;0147415353;;;insitutions.abravanel@gmail.com;1;0;0;;;;;;;;;;;;;;;;;;48.89623989346212, 2.283886951693302;HORS CONTRAT;Hauts-de-Seine;Versailles;Ile-de-France;647496.8;6866486.2;EPSG:2154;Circonscription d'inspection du 1er degré de Levallois-Perret;48.89623989346212;2.283886951693302;Numéro de rue;2024-09-14;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;0922536G;;;;
0930159T;Ecole élémentaire Langevin-Wallon;Ecole;Public;36 rue des Chantaloups;;93230 ROMAINVILLE;93230;93063;Romainville;093;24;11;0;1;;;;0149155678;;;ce.0930159T@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930063900073;;;48.891780036936076, 2.434059225643088;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658503.2;6865900.9;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.891780036936076;2.434059225643088;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931047H;;;;
0930169D;Ecole élémentaire Irène et Frédéric Joliot-Curie;Ecole;Public;78 avenue de la Dhuys;;93170 BAGNOLET;93170;93006;Bagnolet;093;24;11;0;1;;;;0149936010;;;ce.0930169D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930006800091;;;48.87318482599838, 2.4179487259882184;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;657306.7;6863841.8;EPSG:2154;Circonscription d'inspection du 1er degré de Bagnolet;48.87318482599838;2.4179487259882184;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931052N;;;;
0930298U;Ecole élémentaire Henri Quatremaire;Ecole;Public;18 rue Baudin;;93130 NOISY LE SEC;93130;93053;Noisy-le-Sec;093;24;11;0;1;;;;0149426741;;;ce.0930298U@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21930053000140;;;48.90003579482697, 2.46680501971019;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660910.4;6866802.2;EPSG:2154;Circonscription d'inspection du 1er degré de Noisy le Sec;48.90003579482697;2.46680501971019;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0932428J;;;;
0930315M;Ecole élémentaire Condorcet;Ecole;Public;44 rue Henri  Barbusse;;93300 AUBERVILLIERS;93300;93001;Aubervilliers;093;24;11;0;1;;;;0148330772;;;ce.0930315M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP+;;21930001900052;;;48.90462909493411, 2.389325823852188;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;655234.3;6867354.1;EPSG:2154;Circonscription d'inspection du 1er degré d'Aubervilliers;48.90462909493411;2.389325823852188;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931037X;;;;
0930335J;Ecole élémentaire Jean Jaurès;Ecole;Public;89 rue Louise Michel;;93170 BAGNOLET;93170;93006;Bagnolet;093;24;11;0;1;;;;0141581850;;;ce.0930335J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930006800190;;;48.87795443091225, 2.432656459339994;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658389.3;6864364.3;EPSG:2154;Circonscription d'inspection du 1er degré de Bagnolet;48.87795443091225;2.432656459339994;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931052N;;;;
0930383L;Ecole élémentaire Jean Jaurès;Ecole;Public;12 place du Général de Gaulle;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;0;1;;;;0171892640;;;ce.0930383L@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930048000437;;;48.86843005986191, 2.433888947240145;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658472.1;6863304.6;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 2;48.86843005986191;2.433888947240145;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0932307C;;;;
0930388S;Ecole élémentaire d'Estienne d'Orves;Ecole;Public;12 rue d'Estienne d'Orves;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;0;1;;;;0171892600;;;ce.0930388S@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930048000320;;;48.87163985090908, 2.448155215863953;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;659521.1;6863654.1;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 2;48.87163985090908;2.448155215863953;Rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0932307C;;;;
0930404J;Ecole maternelle Rosa Parks;Ecole;Public;20 rue Emile Augier;;93310 LE PRE ST GERVAIS;93310;93061;Le Pré-Saint-Gervais;093;24;11;1;0;;;;0148433640;;;ce.0930404J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930061300029;;;48.88331848203132, 2.4017174421057836;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;656124.7;6864977.5;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.88331848203132;2.4017174421057836;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0930409P;Ecole maternelle Victor Hugo;Ecole;Public;8 rue Arago;;93400 ST OUEN SUR SEINE;93400;93070;Saint-Ouen-sur-Seine;093;24;11;1;0;;;;0149189161;;;ce.0930409P@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930070400034;;;48.905455463404984, 2.3251232402508855;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;650528.8;6867484.3;EPSG:2154;Circonscription d'inspection du 1er degré de Saint Ouen-Ile Saint Denis;48.905455463404984;2.3251232402508855;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931035V;;;;
0930457S;Ecole maternelle La Marine;Ecole;Public;13 quai de l'Ourcq;;93500 PANTIN;93500;93055;Pantin;093;24;11;1;0;;;;0149154094;;;ce.0930457S@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930055500139;;;48.89598663672405, 2.403046300757044;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;656232.8;6866385.4;EPSG:2154;Circonscription d'inspection du 1er degré de Pantin;48.89598663672405;2.403046300757044;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931044E;;;;
0930469E;Ecole maternelle Jean Charcot;Ecole;Public;4 rue Jean Charcot;;93230 ROMAINVILLE;93230;93063;Romainville;093;24;11;1;0;;;;0171866028;;;ce.0930469E@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930063900099;;;48.87838612216076, 2.4408790562654388;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658992.7;6864408.0;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.87838612216076;2.4408790562654388;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0930318R;;;0931047H;;;;
0930481T;Ecole maternelle Jeanne Gallèpe;Ecole;Public;39 rue Louis Aubin;;93230 ROMAINVILLE;93230;93063;Romainville;093;24;11;1;0;;;;0148571805;;;ce.0930481T@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930063900024;;;48.87489495648632, 2.4443604769625398;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;659245.3;6864018.0;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.87489495648632;2.4443604769625398;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0930494G;Ecole maternelle Jules Ferry;Ecole;Public;44 rue Parmentier;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;1;0;;;;0142874877;;;ce.0930494G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930048000346;;;48.85955460434849, 2.4320144910975032;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658327.5;6862318.7;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 2;48.85955460434849;2.4320144910975032;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0932307C;;;;
0930498L;Ecole maternelle Julie Daubie;Ecole;Public;12 rue CHATEAU;;93260 LES LILAS;93260;93045;Les Lilas;093;24;11;1;0;;;;0141831958;;;ce.0930498L@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930045600056;;;48.883856479360034, 2.4226403537585157;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;657659.5;6865025.9;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.883856479360034;2.4226403537585157;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0930517G;Ecole maternelle Romain Rolland;Ecole;Public;49 rue Romain Rolland;;93260 LES LILAS;93260;93045;Les Lilas;093;24;11;1;0;;;;0141631381;;;ce.0930517G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930045600098;;;48.87899811167269, 2.4177678583275255;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;657298.2;6864488.3;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.87899811167269;2.4177678583275255;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0930528U;Ecole maternelle Danielle Casanova;Ecole;Public;11 avenue de Verdun;;93230 ROMAINVILLE;93230;93063;Romainville;093;24;11;1;0;;;;0141506501;;;ce.0930528U@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930063900149;;;48.883478667235984, 2.4392712124759566;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658878.8;6864975.1;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.883478667235984;2.4392712124759566;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0930545M;Ecole élémentaire Daniel Renoult;Ecole;Public;4 rue Daniel Renoult;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;0;1;;;;0171892697;;;ce.0930545M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930048000270;;;48.86298827012809, 2.4712666283530136;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;661209.9;6862680.5;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 1;48.86298827012809;2.4712666283530136;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931046G;;;;
0931063A;Ecole maternelle Véronique et Florestan;Ecole;Public;1 place André Léonet;;93230 ROMAINVILLE;93230;93063;Romainville;093;24;11;1;0;;;;0149155628;;;ce.0931063A@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930063900065;;;48.89208871382654, 2.436010266347758;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658646.5;6865934.2;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.89208871382654;2.436010266347758;Numéro de rue;1969-03-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0931179B;Ecole maternelle Travail;Ecole;Public;4 rue Girardot;;93170 BAGNOLET;93170;93006;Bagnolet;093;24;11;1;0;;;;0141581430;;;ce.0931179B@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930006800141;;;48.87509366901274, 2.4245549104079784;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;657792.8;6864050.5;EPSG:2154;Circonscription d'inspection du 1er degré de Bagnolet;48.87509366901274;2.4245549104079784;Numéro de rue;1969-06-04;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931052N;;;;
0931262S;Ecole élémentaire Victor Hugo;Ecole;Public;31 rue Victor Hugo;;93000 BOBIGNY;93000;93008;Bobigny;093;24;11;0;1;;;;0148436033;;;ce.0931262S@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP+;;21930008400155;;;48.900768479198376, 2.439375527674271;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658900.1;6866897.6;EPSG:2154;Circonscription d'inspection du 1er degré de Bobigny 1;48.900768479198376;2.439375527674271;Numéro de rue;1969-09-29;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931856M;;;;
0931298F;Ecole élémentaire Carnot;Ecole;Public;11 rue Carnot;;93130 NOISY LE SEC;93130;93053;Noisy-le-Sec;093;24;11;0;1;;;;0149426727;;;ce.0931298F@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930053000132;;;48.893327753862934, 2.458168080773253;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660272.1;6866060.6;EPSG:2154;Circonscription d'inspection du 1er degré de Noisy le Sec;48.893327753862934;2.458168080773253;Numéro de rue;1970-05-08;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0932428J;;;;
0931463K;Ecole maternelle Nièpce;Ecole;Public;2 rue Niepce;;93110 ROSNY SOUS BOIS;93110;93064;Rosny-sous-Bois;093;24;11;1;0;;;;0145282943;;;ce.0931463K@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930064700134;;;48.8781679210326, 2.4665734973357503;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660877.0;6864370.7;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny-sous-Bois;48.8781679210326;2.4665734973357503;Numéro de rue;1972-06-06;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931045F;;;;
0931477A;Ecole élémentaire Voltaire;Ecole;Public;3 rue Paul Eluard;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;0;1;;;;0171892955;;;ce.0931477A@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930048000171;;;48.85465312930298, 2.4226082377508673;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;657633.4;6861778.7;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 2;48.85465312930298;2.4226082377508673;Numéro de rue;1972-06-06;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0932307C;;;;
0931503D;Ecole élémentaire Marie Curie;Ecole;Public;23 rue Anne Frank;;93000 BOBIGNY;93000;93008;Bobigny;093;24;11;0;1;;;;0148308348;;;ce.0931503D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP+;;21930008400320;;;48.90470201673365, 2.4407164403576704;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;659001.5;6867334.3;EPSG:2154;Circonscription d'inspection du 1er degré de Bobigny 1;48.90470201673365;2.4407164403576704;Numéro de rue;1973-05-14;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931856M;;;;
0931508J;Ecole élémentaire Joliot-Curie 2;Ecole;Public;14 rue Irène et Frédéric Joliot-Curie;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;0;1;;;;0171892740;;;ce.0931508J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930048000148;;;48.86642307334999, 2.432818852499217;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;658392.0;6863082.0;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 2;48.86642307334999;2.432818852499217;BATIMENT;1973-05-14;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0932307C;;;;
