LicenceRSN,LicenceNumber,LicenceRevisionNumber,BusinessName,BusinessTradeName,Status,IssuedDate,ExpiredDate,BusinessType,BusinessSubType,Unit,UnitType,House,Street,City,Province,Country,PostalCode,LocalArea,NumberOfEmployees,Latitude,Longitude,FeePaid,ExtractDate
2600961,16-142130,0,Eric John Pottie (Eric Pottie),Eric's Relics ,Issued,15-12-30 17:59,16-12-31 0:00,Retail Dealer,Antique Dealer,1203,Unit,1932,ALBERNI ST,Vancouver,BC,CAN,V6G 1B4,01-West End,1,49.29337706,-123.1368486,136,16-06-12
2593627,16-134803,0,Ceveysystems North America Inc ,,Inactive,15-12-11 16:41,16-12-31 0:00,Office,Consultant,202,Unit,1810,ALBERNI ST,Vancouver,BC,CAN,V6G 1B3,01-West End,1,49.29218728,-123.1350249,136,16-06-12
2603494,16-144657,0,Ocean Ready Services Ltd ,,Issued,15-12-12 13:48,16-12-31 0:00,Repair/ Service/Maintenance,,204,Unit,1810,Alberni St,Vancouver,BC,CAN,V6G 1B3,01-West End,1,49.29218728,-123.1350249,136,16-06-12
2677566,16-202056,0,Lucinda Christina Evans & Renee Bartkiewicz ,LIVEKARUNA ,Issued,16-03-11 14:40,16-12-31 0:00,Health Services,Counselling,208,Unit,1810,ALBERNI ST,Vancouver,BC,CAN,V6G 1B3,01-West End,2,49.29218728,-123.1350249,166,16-06-12
2597755,16-138927,0,Joshua Joseph Baker (Joshua Baker),GlobalLeaks Media ,Inactive,16-02-03 11:38,16-12-31 0:00,Production Company,Video Production,207,Apt,1738,ALBERNI ST,Vancouver,BC,CAN,V6G 1B2,01-West End,1,49.29137553,-123.1337363,176,16-06-12
2601684,16-142851,0,(Helen Chua),The Soap Artisan ,Issued,15-12-28 21:07,16-12-31 0:00,Retail Dealer,Gifts/Novelties,,,1782,ALBERNI ST,Vancouver,BC,CAN,V6G 1B2,01-West End,3,49.29185745,-123.1343926,136,16-06-12
2592872,16-134050,0,Hollyburn Properties Limited ,,Issued,15-12-15 13:21,16-12-31 0:00,Office,Property Management,300,Unit,1650,ALBERNI ST,Vancouver,BC,CAN,V6G 1B1,01-West End,25,49.29046399,-123.1322947,136,16-06-12
2577759,16-118944,0,Shim Accounting Corporation ,Shim Chartered Accountant ,Inactive,15-12-11 16:03,16-12-31 0:00,Financial Services,Accountant/Auditor,1506,Unit,1640,ALBERNI ST,Vancouver,BC,CAN,V6G 1A7,01-West End,1,49.29046399,-123.1322947,136,16-06-12
2595692,16-136867,0,(Natasa Cakara-Pekic),NCP Consulting ,Issued,15-12-15 17:39,16-12-31 0:00,Office,Consultant,1000,Unit,1668,ALBERNI ST,Vancouver,BC,CAN,V6G 1A6,01-West End,1,49.29063649,-123.1327248,136,16-06-12
2588969,16-130148,0,ACL Services Ltd ,,Inactive,15-12-03 13:51,16-12-31 0:00,Office,Development Company,100,Unit,1550,Alberni St,Vancouver,BC,CAN,V6G 1A5,01-West End,186,49.28961257,-123.1310166,136,16-06-12
2592439,16-133617,0,Pacific Arbour Group Retirement Communities Inc ,,Issued,15-12-11 15:46,16-12-31 0:00,Office,Consultant,450,Unit,1550,ALBERNI ST,Vancouver,BC,CAN,V6G 1A5,01-West End,3,49.28961257,-123.1310166,136,16-06-12
2592441,16-133619,0,Pacific Alps Management Ltd ,,Issued,15-12-11 15:46,16-12-31 0:00,Office,Administration,450,Unit,1550,ALBERNI ST,Vancouver,BC,CAN,V6G 1A5,01-West End,2,49.28961257,-123.1310166,136,16-06-12
2561777,16-102970,0,PW Comox Holdings Ltd ,The Lauren ,Issued,15-12-04 15:45,16-12-31 0:00,Apartment House,,,,1051,BROUGHTON ST,Vancouver,BC,CAN,V6G 0B6,01-West End,0,49.28549110,-123.1342049,12462,16-06-12
2601901,16-143066,0,Chloe Elena Popove (Chloe Popove),My Modern Closet ,Issued,15-11-30 14:25,16-12-31 0:00,Retail Dealer,Clothing/Shoes,1106,Unit,1051,BROUGHTON ST,Vancouver,BC,CAN,V6G 0B6,01-West End,2,49.28549110,-123.1342049,136,16-06-12
2619418,16-152970,0,La Peninsula Contracting Limited ,,Issued,15-11-10 15:02,16-12-31 0:00,Contractor,Building,2502,Unit,1051,BROUGHTON ST,Vancouver,BC,CAN,V6G 0B6,01-West End,1,49.28549110,-123.1342049,165,16-06-12
2563746,16-104938,0,Cactus Cafe English Bay Ltd ,Cactus Club ,Inactive,15-12-15 11:19,16-12-31 0:00,Caterer,,,,1790,BEACH AV,Vancouver,BC,CAN,V6G 0A8,01-West End,25,49.28621925,-123.1438279,364,16-06-12
2604907,16-146068,0,Cactus Cafe English Bay Ltd ,Cactus Club Cafe ,Issued,15-12-16 11:07,16-12-31 0:00,Restaurant Class 1,With Liquor Service,,,1790,BEACH AV,Vancouver,BC,CAN,V6G 0A8,01-West End,16,49.28621925,-123.1438279,2352,16-06-12
2661744,16-104938,1,Cactus Cafe English Bay Ltd ,Cactus Club ,Issued,16-02-12 9:50,16-12-31 0:00,Caterer,,,,1790,BEACH AV,Vancouver,BC,CAN,V6G 0A8,01-West End,25,49.28621925,-123.1438279,,16-06-12
2591650,16-132828,0,(Pauline Ma),Pauline's Designs ,Issued,15-12-22 20:09,16-12-31 0:00,Office,Interior Design/Decorator,1304,Unit,1499,W PENDER ST,Vancouver,BC,CAN,V6G 0A7,02-Central Business/Downtown,0,49.28996369,-123.1280487,136,16-06-12
2593488,16-134665,0,Janis Margaret Storer (Janis Storer),Standing Ovation Design ,Issued,15-12-27 13:47,16-12-31 0:00,Office,Interior Design/Decorator,1303,Unit,1499,W PENDER ST,Vancouver,BC,CAN,V6G 0A7,02-Central Business/Downtown,0,49.28996369,-123.1280487,136,16-06-12
2562469,16-103661,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:23,16-12-31 0:00,Apartment House Strata,,504,Unit,1925,ALBERNI ST,Vancouver,BC,CAN,V6G 0A3,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2562471,16-103663,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:23,16-12-31 0:00,Apartment House Strata,,701,Unit,1925,ALBERNI ST,Vancouver,BC,CAN,V6G 0A3,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2562473,16-103665,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:23,16-12-31 0:00,Apartment House Strata,,704,Unit,1925,ALBERNI ST,Vancouver,BC,CAN,V6G 0A3,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2562474,16-103666,0,Prima Properties (118) Ltd ,,Gone Out of Business,,,Apartment House Strata,,804,Unit,1925,ALBERNI ST,Vancouver,BC,CAN,V6G 0A3,01-West End,0,49.29381507,-123.1363889,,16-06-12
2562476,16-103668,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:23,16-12-31 0:00,Apartment House Strata,,1004,Unit,1925,ALBERNI ST,Vancouver,BC,CAN,V6G 0A3,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2562481,16-103673,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:23,16-12-31 0:00,Apartment House Strata,,1602,Unit,1925,ALBERNI ST,Vancouver,BC,CAN,V6G 0A3,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2562485,16-103677,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:28,16-12-31 0:00,Apartment House Strata,,201,Unit,1985,ALBERNI ST,Vancouver,BC,CAN,V6G 0A2,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2562487,16-103679,0,Prima Properties (118) Ltd ,,Issued,15-12-24 11:28,16-12-31 0:00,Apartment House Strata,,301,Unit,1985,ALBERNI ST,Vancouver,BC,CAN,V6G 0A2,01-West End,0,49.29381507,-123.1363889,65,16-06-12
2587877,16-129056,0,Joseph A Boskovich (Joseph Boskovich),,Issued,15-12-15 11:08,16-12-31 0:00,Office,Barrister & Solicitor,1800,Suite,1095,W Pender St,Vancouver,BC,CAN,V6E3X1,02-Central Business/Downtown,0,49.28761278,-123.1197201,136,16-06-12
2563544,16-104736,0,Daniel Y Lee ,Royal Centre Shoe Doc & Key Cutting ,Issued,16-01-04 8:30,16-12-31 0:00,Boot & Shoe Repairs,,12,Suite,1055,W Georgia,Vancouver,BC,CAN,V6E3P2,02-Central Business/Downtown,0,,,136,16-06-12
2587953,16-129132,0,Courtney Agencies Ltd ,,Issued,16-02-04 9:31,16-12-31 0:00,Office,Broker,802,Suite,535,Thurlow St,Vancouver,BC,CAN,V6E3L2,02-Central Business/Downtown,0,49.28702706,-123.1215228,176,16-06-12
2585855,16-127035,0,(Vista Amiri-Dehaj),,Gone Out of Business,,,Massage Therapist,,102,Unit,1055,W GEORGIA ST,Vancouver,BC,CAN,V6E393,02-Central Business/Downtown,0,49.28541915,-123.1219430,,16-06-12
2559161,16-100354,0,Metro Parking Ltd ,,Issued,16-01-12 12:23,16-12-31 0:00,Auto Parking Lot/Parkade,,,,1082,W PENDER ST,Vancouver,BC,CAN,V6E2N7,02-Central Business/Downtown,0,49.28708591,-123.1200738,136,16-06-12
2559157,16-100350,0,Advanced Parking Systems Ltd ,,Issued,16-01-12 12:07,16-12-31 0:00,Auto Parking Lot/Parkade,,,,1019,NELSON ST,Vancouver,BC,CAN,V6E1J1,01-West End,150,49.28186916,-123.1265069,136,16-06-12
2603934,16-145097,0,Maruichi Investments Ltd ,Miko Sushi Japanese Restaurant ,Issued,15-12-14 15:44,16-12-31 0:00,Restaurant Class 1,With Liquor Service,,,1335,Robson St,Vancouver,BC,CAN,V6E1C6,01-West End,13,49.28749398,-123.1288351,1078,16-06-12
2599094,16-140265,0,Gap (Canada) Inc ,Gap/Gap Kids #9158 ,Issued,15-12-11 13:00,16-12-31 0:00,Retail Dealer,Clothing/Shoes,,,1125,Robson St,Vancouver,BC,CAN,V6E1B5,01-West End,64,49.28529675,-123.1253184,153,16-06-12
2562310,16-103502,0,Yin Ho Enterprises Ltd ,,Issued,15-12-02 11:24,16-12-31 0:00,Apartment House Strata,,1904,Unit,1111,ALBERNI ST,Vancouver,BC,CAN,V6E 4V2,01-West End,0,49.28576197,-123.1239465,65,16-06-12
2570075,16-111262,0,Bombay Brow Bar Inc ,,Issued,15-12-17 13:12,16-12-31 0:00,Cosmetologist,Esthetician,,,1113,ALBERNI ST,Vancouver,BC,CAN,V6E 4V2,01-West End,4,49.28576197,-123.1239465,136,16-06-12
2577447,16-118632,0,(Tom Lui),T Lui & Company ,Issued,16-02-01 15:16,16-12-31 0:00,Financial Services,Accountant/Auditor,4102,Unit,1111,ALBERNI ST,Vancouver,BC,CAN,V6E 4V2,01-West End,1,49.28576197,-123.1239465,176,16-06-12
2592961,16-134139,0,Cellular Baby Cellphone Accessories Specialist Ltd ,Cellular Baby ,Issued,15-12-31 10:55,16-12-31 0:00,Office,Administration,4007,Unit,1111,ALBERNI ST,Vancouver,BC,CAN,V6E 4V2,01-West End,5,49.28576197,-123.1239465,136,16-06-12
2603976,16-145139,0,Overwaitea Food Group Ltd ,Urban Fare @ Shangri-La ,Issued,16-01-12 16:24,16-12-31 0:00,Restaurant Class 1,With Liquor Service,,,1133,ALBERNI ST,Vancouver,BC,CAN,V6E 4T9,01-West End,50,49.28576197,-123.1239465,1542,16-06-12
2603387,16-144550,0,(Tarek El Nahal),Touchbox Media ,Issued,16-03-02 17:56,16-12-31 0:00,Rentals,Equipment Rental,706,Unit,1189,MELVILLE ST,Vancouver,BC,CAN,V6E 4T8,02-Central Business/Downtown,1,49.28778433,-123.1234577,176,16-06-12
2576878,16-118063,0,Northwest & Ethical Investments Inc ,Northwest & Ethical Investments LP ,Issued,15-12-11 8:54,16-12-31 0:00,Financial Services,Investment Company,500,Unit,1111,W GEORGIA ST,Vancouver,BC,CAN,V6E 4T6,02-Central Business/Downtown,107,49.28631624,-123.1233711,136,16-06-12
2577709,16-118894,0,Credential Financial Inc ,,Issued,15-12-15 15:03,16-12-31 0:00,Financial Services,Other,800,Unit,1111,W GEORGIA ST,Vancouver,BC,CAN,V6E 4T6,02-Central Business/Downtown,240,49.28631624,-123.1233711,136,16-06-12
2577150,16-118335,0,Matthew Y C So Ltd ,Crowe Mackay LLP ,Issued,15-12-18 13:23,16-12-31 0:00,Financial Services,Accountant/Auditor,1100,Unit,1177,W HASTINGS ST,Vancouver,BC,CAN,V6E 4T5,02-Central Business/Downtown,0,49.28884863,-123.1219799,136,16-06-12
2577152,16-118337,0,Peter Busch Ltd ,Crowe Mackay LLP ,Issued,16-01-06 16:13,16-12-31 0:00,Financial Services,Accountant/Auditor,1100,Unit,1177,W Hastings St,Vancouver,BC,CAN,V6E 4T5,02-Central Business/Downtown,0,49.28884863,-123.1219799,136,16-06-12
2592041,16-133219,0,Coast Medical Clinic Ltd ,Coast Medical Clinic ,Issued,15-12-02 14:34,16-12-31 0:00,Office,Management Company,1604,Unit,1050,SMITHE ST,Vancouver,BC,CAN,V6E 4T4,01-West End,9,49.28321457,-123.1255930,136,16-06-12
2630648,16-159353,0,(Alexander O'Kane),Original Alexander ,Issued,16-01-29 14:11,16-12-31 0:00,Retail Dealer,Other,1602,Unit,1050,SMITHE ST,Vancouver,BC,CAN,V6E 4T4,01-West End,1,49.28321457,-123.1255930,176,16-06-12
2667584,16-192133,0,Wei H Chu (Wei Chu),,Pending,,,Apartment House Strata,,1105,Unit,1050,SMITHE ST,Vancouver,BC,CAN,V6E 4T4,01-West End,0,49.28321457,-123.1255930,,16-06-12
2562500,16-103692,0,Stuart Tufts & Linda Barbeau Tufts ,,Issued,16-02-02 11:23,16-12-31 0:00,Apartment House Strata,,1007,Unit,1328,W PENDER ST,Vancouver,BC,CAN,V6E 4T1,02-Central Business/Downtown,0,49.28906724,-123.1266642,65,16-06-12
2567699,16-108889,0,Modern Metro Contracting Corp ,,Issued,16-02-15 16:18,16-12-31 0:00,Contractor,Alterations & Repairs,2105,Unit,1328,W PENDER ST,Vancouver,BC,CAN,V6E 4T1,02-Central Business/Downtown,1,49.28906724,-123.1266642,205,16-06-12
2593024,16-134202,0,SG Spirit Gold Inc ,,Pending,,,Office,Administration,407,Unit,1328,W PENDER ST,Vancouver,BC,CAN,V6E 4T1,02-Central Business/Downtown,0,49.28906724,-123.1266642,,16-06-12
2568936,16-110125,0,Paul Darah Gaynor (Paul Gaynor),Emerald & Albion Masonry ,Issued,16-01-19 16:35,16-12-31 0:00,Contractor - Special Trades,Masonry,306,Unit,1022,NELSON ST,Vancouver,BC,CAN,V6E 4S7,01-West End,0,49.28165524,-123.1272977,205,16-06-12
2719148,16-243427,0,(Sara Gunnarsson),Sara Gunnarsson Design ,Issued,16-06-06 12:29,16-12-31 0:00,Computer Services,Design,908,Unit,1022,NELSON ST,Vancouver,BC,CAN,V6E 4S7,01-West End,0,49.28165524,-123.1272977,132,16-06-12
2587628,16-128807,0,Kerrington Investments Ltd ,,Issued,15-12-15 14:01,16-12-31 0:00,Office,Property Management,501,Unit,1228,W HASTINGS ST,Vancouver,BC,CAN,V6E 4S6 ,02-Central Business/Downtown,1,49.28884548,-123.1238835,136,16-06-12
2610108,16-151266,0,Agroteam Systems Inc ,,Issued,16-04-27 18:56,16-12-31 0:00,Wholesale Dealer - Food,,2002,Unit,1228,W HASTINGS ST,Vancouver,BC,CAN,V6E 4S6 ,02-Central Business/Downtown,1,49.28884548,-123.1238835,1191,16-06-12
2577755,16-118940,0,MPLAN Academy Ltd ,Dominion Lending Centres Innovation Group ,Issued,16-02-03 15:01,16-12-31 0:00,Financial Services,Other,301,Unit,1228,W HASTINGS ST,Vancouver,BC,CAN,V6E 4S6,02-Central Business/Downtown,2,49.28884548,-123.1238835,176,16-06-12
2593827,16-135003,0,(Magnus Greaves),TPC Advisors ,Issued,16-01-19 11:18,16-12-31 0:00,Office,Consultant,2801,Unit,1228,W HASTINGS ST,Vancouver,BC,CAN,V6E 4S6,02-Central Business/Downtown,1,49.28884548,-123.1238835,136,16-06-12
2579111,16-120296,0,Camellia Nail Spa Ltd ,,Issued,15-12-18 8:03,16-12-31 0:00,Health and Beauty,Beauty and Wellness Centre,,,1318,W GEORGIA ST,Vancouver,BC,CAN,V6E 4S2,01-West End,2,49.28835227,-123.1278977,322,16-06-12
2599849,16-141019,0,90's Cleaners (Georgia) Corporation ,,Gone Out of Business,,,Retail Dealer,Other,,,1376,W GEORGIA ST,Vancouver,BC,CAN,V6E 4S2,01-West End,1,49.28835227,-123.1278977,,16-06-12
2600608,16-141777,0,Chong Sik Park (Chong Park),Flowers By Michael Park ,Issued,15-11-13 12:29,16-12-31 0:00,Retail Dealer,Flowers,,,1378,W GEORGIA ST,Vancouver,BC,CAN,V6E 4S2,01-West End,0,49.28835227,-123.1278977,136,16-06-12
2559178,16-100371,0,Metro Parking Ltd ,,Issued,16-01-12 12:23,16-12-31 0:00,Auto Parking Lot/Parkade,,,,1331,ALBERNI ST,Vancouver,BC,CAN,V6E 4S1,01-West End,0,49.28835227,-123.1278977,136,16-06-12
2562051,16-103244,0,(Yoshiharu Igarashi),,Issued,15-12-09 13:18,16-12-31 0:00,Apartment House Strata,,1708,Unit,1367,ALBERNI ST,Vancouver,BC,CAN,V6E 4S1,01-West End,0,49.28835227,-123.1278977,65,16-06-12
2562223,16-103416,0,Hilary Phillips & David Phillips ,,Issued,15-12-08 13:56,16-12-31 0:00,Apartment House Strata,,2501,Unit,1331,ALBERNI ST,Vancouver,BC,CAN,V6E 4S1,01-West End,0,49.28835227,-123.1278977,65,16-06-12
2562674,16-103866,0,(Mike Lyons),,Issued,15-11-28 11:37,16-12-31 0:00,Apartment House Strata,,710,Unit,1331,ALBERNI ST,Vancouver,BC,CAN,V6E 4S1,01-West End,0,49.28835227,-123.1278977,65,16-06-12
2577047,16-118232,0,J William Gannon (J Gannon),Gannon & Company ,Issued,15-11-12 9:02,16-12-31 0:00,Financial Services,Accountant/Auditor,2105,Unit,1331,Alberni St,Vancouver,BC,CAN,V6E 4S1,01-West End,1,49.28835227,-123.1278977,136,16-06-12
2596233,16-137407,0,Benedicto Suello Permalino (Benedicto Permalino),Valanz Services ,Issued,15-12-21 10:26,16-12-31 0:00,Personal Services,Cleaning Service,507,Unit,1331,ALBERNI ST,Vancouver,BC,CAN,V6E 4S1,01-West End,0,49.28835227,-123.1278977,136,16-06-12
2661855,16-186439,0,Marco A G Gomez (Marco Gomez),CSK Concrete Group ,Issued,16-02-12 14:33,16-12-31 0:00,Contractor - Special Trades,Other,2211,Unit,1331,ALBERNI ST,Vancouver,BC,CAN,V6E 4S1,01-West End,5,49.28835227,-123.1278977,204,16-06-12
2593208,16-134385,0,WIL Consulting Corp ,,Issued,15-11-08 13:13,16-12-31 0:00,Office,Consultant,1011,Unit,1367,ALBERNI ST,Vancouver,BC,CAN,V6E 4R9,01-West End,1,49.28835227,-123.1278977,136,16-06-12
2594260,16-135436,0,(Lindsay Wilkins),Mabelle Style Consultant ,Pending,,,Office,Consultant,506,Unit,1367,ALBERNI ST,Vancouver,BC,CAN,V6E 4R9,01-West End,1,49.28835227,-123.1278977,,16-06-12
2595955,16-137129,0,Ron Pelletier Law Corporation ,,Issued,15-12-31 15:28,16-12-31 0:00,Office,Barrister & Solicitor,310,Unit,1367,ALBERNI ST,Vancouver,BC,CAN,V6E 4R9,01-West End,2,49.28835227,-123.1278977,136,16-06-12
2597970,16-139142,0,Brian James Burtwell ,Burtwell Business Printing ,Issued,16-01-01 9:58,16-12-31 0:00,Printing Services,Other,2901,Unit,1367,ALBERNI ST,Vancouver,BC,CAN,V6E 4R9,01-West End,2,49.28835227,-123.1278977,136,16-06-12
2562361,16-103553,0,Siu Chung Wong & Daphne Leung ,,Pending,,,Apartment House Strata,,2202,Unit,1239,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R8,02-Central Business/Downtown,0,49.28773188,-123.1256264,,16-06-12
2562548,16-103740,0,(Jacqueline Wong),,Issued,16-02-02 10:35,16-12-31 0:00,Apartment House Strata,,2508,Unit,1239,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R8,02-Central Business/Downtown,0,49.28773188,-123.1256264,65,16-06-12
2562567,16-103759,0,(Chen-Hui Lee),,Gone Out of Business,,,Apartment House Strata,,505,Unit,1239,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R8,02-Central Business/Downtown,0,49.28773188,-123.1256264,,16-06-12
2565958,16-107148,0,Fresh Stone Trading Ltd ,,Pending,,,Contractor,Building,3401,Unit,1239,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R8,02-Central Business/Downtown,3,49.28773188,-123.1256264,,16-06-12
2570384,16-111571,0,Nicole Corinne Dalum (Nicole Dalum),Quantum Courier Service ,Issued,15-12-01 15:12,16-12-31 0:00,Moving/Transfer Service,Courier/Messenger,1202,Unit,1003,BURNABY ST,Vancouver,BC,CAN,V6E 4R7,01-West End,1,49.27880350,-123.1303120,136,16-06-12
2599843,16-141013,0,Fairsun Enterprises Inc ,The Ultimate Jewellery & Gift ,Issued,15-11-13 9:38,16-12-31 0:00,Retail Dealer,Other,,,1138,W Hastings St,Vancouver,BC,CAN,V6E 4R5,02-Central Business/Downtown,4,49.28797511,-123.1208458,136,16-06-12
2604349,16-145511,0,Pinnacle International Management Inc ,Vancouver Marriott Pinnacle Hotel ,Issued,15-12-03 13:01,16-12-31 0:00,Restaurant Class 1,With Liquor Service,,,1122,W Hastings St,Vancouver,BC,CAN,V6E 4R5,02-Central Business/Downtown,73,49.28797511,-123.1208458,4845,16-06-12
2678417,16-202906,0,Toews Atelier Ltd ,Toews Atelier ,Cancelled,,,Health and Beauty,Beauty Salon,,,1156,W HASTINGS ST,Vancouver,BC,CAN,V6E 4R5,02-Central Business/Downtown,2,49.28797511,-123.1208458,,16-06-12
2591019,16-132198,0,Patricia Gray Inc ,,Issued,15-12-22 11:22,16-12-31 0:00,Office,Interior Design/Decorator,,,1251,ALBERNI ST,Vancouver,BC,CAN,V6E 4R4,01-West End,2,49.28737215,-123.1263375,136,16-06-12
2582542,16-123724,0,Royal-A Cleaning System Ltd ,,Issued,15-12-15 14:15,16-12-31 0:00,Janitorial Services,,1507,Unit,1288,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R3,01-West End,0,49.28737215,-123.1263375,165,16-06-12
2583451,16-124633,0,G&J's Helpful Home Services Inc ,Helpful Home Services ,Pending,,,Landscape Gardener,,704,Unit,1288,W Georgia St,Vancouver,BC,CAN,V6E 4R3,01-West End,1,49.28737215,-123.1263375,,16-06-12
2690508,16-214907,0,J Hanna Construction Ltd ,,Issued,16-04-08 12:35,16-12-31 0:00,Contractor,Building,2801,Unit,1288,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R3,01-West End,1,49.28737215,-123.1263375,177,16-06-12
2562651,16-103843,0,(Yin-Mei Lee),,Issued,16-03-11 11:36,16-12-31 0:00,Apartment House Strata,,3001,Unit,1200,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R2,01-West End,0,49.28737215,-123.1263375,65,16-06-12
2573468,16-114655,0,MSH Sessions Ltd ,,Pending,,,Entertainment Services,Disc Jockey,1101,Unit,1200,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R2,01-West End,0,49.28737215,-123.1263375,,16-06-12
2591004,16-132183,0,MyHolidayNest Inc ,,Issued,15-12-02 21:35,16-12-31 0:00,Office,Administration,2205,Unit,1200,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R2,01-West End,2,49.28737215,-123.1263375,136,16-06-12
2605749,16-146910,0,Norbu Investment Inc ,,Issued,16-02-17 12:29,16-12-31 0:00,Referral Services,,3201,Unit,1200,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R2,01-West End,1,49.28737215,-123.1263375,349,16-06-12
2655129,16-179775,0,Iemitsu Yokoyama & Keiko Yokoyama ,,Issued,16-02-05 11:16,16-12-31 0:00,Apartment House Strata,,2606,Unit,1200,W GEORGIA ST,Vancouver,BC,CAN,V6E 4R2,01-West End,0,49.28737215,-123.1263375,118,16-06-12
2594760,16-135935,0,Kimberly Rae Hart (Kimberly Hart),KRH Consulting Services ,Issued,15-12-23 11:18,16-12-31 0:00,Office,Consultant,,,1020,HARWOOD ST,Vancouver,BC,CAN,V6E 4R1,01-West End,1,49.27775667,-123.1321519,136,16-06-12
2604835,16-145996,0,Kwang Hee Cho & Mi Young Cho ,Time Out Cafe ,Issued,15-12-23 16:14,16-12-31 0:00,Restaurant Class 1,No Liquor Service,,,1150,MELVILLE ST,Vancouver,BC,CAN,V6E 4P6,02-Central Business/Downtown,4,49.28698466,-123.1234040,714,16-06-12
2562576,16-103768,0,(I-Chun Ho),,Issued,16-02-02 9:52,16-12-31 0:00,Apartment House Strata,,1506,Unit,1166,MELVILLE ST,Vancouver,BC,CAN,V6E 4P5,02-Central Business/Downtown,0,49.28729196,-123.1238855,65,16-06-12
2562578,16-103770,0,Jan O Andersson (Jan Andersson),,Issued,16-02-02 9:51,16-12-31 0:00,Apartment House Strata,,1102,Unit,1166,MELVILLE ST,Vancouver,BC,CAN,V6E 4P5,02-Central Business/Downtown,0,49.28729196,-123.1238855,65,16-06-12
2660585,16-185186,0,Gravity Union Solutions Limited ,,Issued,16-02-09 11:29,16-12-31 0:00,Office,Consultant,1507,Unit,1166,MELVILLE ST,Vancouver,BC,CAN,V6E 4P5,02-Central Business/Downtown,1,49.28729196,-123.1238855,178,16-06-12
2562146,16-103339,0,Pik Kei Leung (Pik Leung),,Issued,15-12-08 14:05,16-12-31 0:00,Apartment House Strata,,,,1003,PACIFIC ST,Vancouver,BC,CAN,V6E 4P2,01-West End,0,49.27737903,-123.1324212,130,16-06-12
2573450,16-114637,0,(Tara Lee),Wordsmith For Hire ,Inactive,15-12-29 10:07,16-12-31 0:00,Entertainment Services,Writer/Editor,2308,Unit,1331,W GEORGIA ST,Vancouver,BC,CAN,V6E 4P1,02-Central Business/Downtown,0,49.28858426,-123.1268511,136,16-06-12
2601751,16-142917,0,Helen Huina Hur (Helen Hur),Coco Rawr Ointments ,Gone Out of Business,,,Retail Dealer,Other,909,Unit,1331,W GEORGIA ST,Vancouver,BC,CAN,V6E 4P1,02-Central Business/Downtown,0,49.28858426,-123.1268511,,16-06-12
2658126,16-182738,0,(Peter Putschogl),,Issued,16-02-02 15:11,16-12-31 0:00,Apartment House Strata,,2308,Unit,1331,W GEORGIA ST,Vancouver,BC,CAN,V6E 4P1,02-Central Business/Downtown,0,49.28858426,-123.1268511,118,16-06-12
2570269,16-111456,0,Trang Thanh Thi Elizabeth Nguyen (Elizabeth Nguyen),Money's Drycleaning on Alberni ,Issued,16-02-02 11:30,16-12-31 0:00,Dry Cleaner,,,,1338,ALBERNI ST,Vancouver,BC,CAN,V6E 4N9,01-West End,1,49.28787200,-123.1282303,176,16-06-12
