FULL_ADDRESS,LOCALITY,LONGITUDE,LATITUDE
6185 191A St,SURREY,-122.69269614886963,49.11497778490388
19150 61A Ave,SURREY,-122.69242495160333,49.11391280945524
19210 Fairway Dr,SURREY,-122.69028470582745,49.1150024822976
6113 Greenside Dr W,SURREY,-122.68912676527354,49.11350043651436
6177 Greenside Dr W,SURREY,-122.68907926682105,49.11445257665306
19272 Fairway Dr,SURREY,-122.68897258226589,49.11509251924655
6047 Greenside Dr W,SURREY,-122.6889560217021,49.11259564431251
19086 63 Ave,SURREY,-122.69406133081775,49.11668974170667
19089 63 Ave,SURREY,-122.69404724283517,49.116930421762646
19098 62A Ave,SURREY,-122.69383940013876,49.11576297977914
19128 63 Ave,SURREY,-122.69312899776897,49.116676650869124
19146 64 Ave,SURREY,-122.69229327422393,49.11834793834559
6220 191A St,SURREY,-122.69229261595116,49.115505193919645
6316 191A St,SURREY,-122.69215962283567,49.11706887875508
6191 192 St,SURREY,-122.69131971748548,49.11520817374229
6195 192 St,SURREY,-122.69131407342888,49.11536710833177
6327 192 St,SURREY,-122.69124906187322,49.11729951847346
6315 192 St,SURREY,-122.69124343209208,49.11710259298474
6269 192 St,SURREY,-122.69124013058693,49.1167292729005
6279 Greenside Dr W,SURREY,-122.68969023593331,49.117184721204275
6296 Greenside Dr W,SURREY,-122.68892364300625,49.11705710598258
19128 65 Ave,SURREY,-122.69271390869461,49.12175699270722
19159 Watkins Dr,SURREY,-122.69172180041954,49.12029697778482
19211 Fraser Hwy,SURREY,-122.69018968538013,49.118832909118005
19255 Fraser Hwy,SURREY,-122.68943106577929,49.118947294499065
19132 67 Ave,SURREY,-122.69392247297992,49.12465188675266
19166 67 Ave,SURREY,-122.69333311636017,49.124401320066774
19116 67A Ave,SURREY,-122.69332110930233,49.12547290044632
6702 191A St,SURREY,-122.69315361039055,49.12468535180024
6729 191A St,SURREY,-122.69308350533734,49.12515270431236
6712 191A St,SURREY,-122.69300974264027,49.124795118508786
6733 191A St,SURREY,-122.69300402258894,49.12521282270475
19145 67A Ave,SURREY,-122.69259755624577,49.12569756863449
6750 191A St,SURREY,-122.69218987101449,49.12553183624434
6780 191A St,SURREY,-122.69196155594203,49.12589936832338
6655 192 St,SURREY,-122.69112785767929,49.124236395810534
6670 192 St,SURREY,-122.6906737213928,49.124491374624014
19205 66 Ave,SURREY,-122.69064942666208,49.123762800270406
6631 192A St,SURREY,-122.68993427799518,49.12415662011738
6526 192A St,SURREY,-122.68966071970276,49.12251968437475
6550 192A St,SURREY,-122.68965083204536,49.12284064129341
6567 193 St,SURREY,-122.6888825895787,49.12307826801311
19075 69A Ave,SURREY,-122.69421187472153,49.12932614414065
19090 68 Ave,SURREY,-122.69394668594644,49.12620023138874
19099 68 Ave,SURREY,-122.69387565626367,49.12645103286133
6875 191 St,SURREY,-122.69379762762092,49.127922919084554
19102 68 Ave,SURREY,-122.69370042354915,49.12620482716701
19096 69A Ave,SURREY,-122.69365236537418,49.129112746540045
19108 68 Ave,SURREY,-122.69357830607086,49.1262092167399
19105 68 Ave,SURREY,-122.69345778362863,49.12646403798569
19118 68 Ave,SURREY,-122.6933304945064,49.126215629193695
19119 68 Ave,SURREY,-122.69319736033745,49.12647027274188
19125 68 Ave,SURREY,-122.69307067217214,49.12647224785068
19117 68A Ave,SURREY,-122.69303527845338,49.127183719746455
19117 69 Ave,SURREY,-122.69298757759833,49.12858537847183
19126 68 Ave,SURREY,-122.69296415365221,49.12622643867782
19133 68 Ave,SURREY,-122.69294046006179,49.12647421344846
19121 69A Ave,SURREY,-122.69289344453365,49.12933235175113
19132 68B Ave,SURREY,-122.6926733554603,49.127682147522876
19145 68A Ave,SURREY,-122.6924871977053,49.12719692382461
19151 68 Ave,SURREY,-122.69244470329201,49.12649178162333
19148 68 Ave,SURREY,-122.69233568160986,49.126236549677294
19163 68 Ave,SURREY,-122.69219942877213,49.1264999462217
19162 69A Ave,SURREY,-122.692062833554,49.12912585314958
19170 68A Ave,SURREY,-122.69194581114938,49.126992183749714
6788 191A St,SURREY,-122.69194611758763,49.125986653942626
19177 68 Ave,SURREY,-122.6918306038233,49.12650337012888
6843 192 St,SURREY,-122.69118537608497,49.12698486298408
6953 192 St,SURREY,-122.69114766833584,49.12937863700169
6913 192 St,SURREY,-122.69114472926759,49.12867073353779
6795 192 St Div,SURREY,-122.69115945508923,49.126153498343406
6941 192 St,SURREY,-122.69112414829087,49.12902944334703
6858 192 St,SURREY,-122.69060318353633,49.12742300122056
6890 192 St,SURREY,-122.69055970777573,49.12812564497498
19221 68 Ave,SURREY,-122.69003572648172,49.12651455928254
19220 68A Ave,SURREY,-122.69002471245518,49.1270593293383
19234 69A Ave,SURREY,-122.6898799916731,49.12912585680254
19233 68A Ave,SURREY,-122.68983390008296,49.12727278233498
19247 69A Ave,SURREY,-122.6896147966898,49.12935115083702
19238 68A Ave,SURREY,-122.68960061861397,49.12706009699516
6869 192A St,SURREY,-122.68957861338963,49.12767602458725
7088 191 St,SURREY,-122.69297126679835,49.131067499399194
19146 70 Ave,SURREY,-122.69240889434316,49.12987632898498
6965 192 St,SURREY,-122.6911576433641,49.129544800324524
7060 192 St,SURREY,-122.69047521435436,49.131189435382204
19222 70 Ave,SURREY,-122.69001182551746,49.12989938084126
19239 70 Ave,SURREY,-122.68956555670957,49.13021990342623
19258 70 Ave,SURREY,-122.68935288511683,49.129897411007306
19262 Aloha Dr,SURREY,-122.68917993975869,49.13264866191234
19278 Aloha Dr,SURREY,-122.68891492015129,49.132641506545845
19118 72A Ave,SURREY,-122.69341858478967,49.13430495393301
19142 73 Ave,SURREY,-122.69284870783267,49.135070373000254
7319 191B St,SURREY,-122.69226332731594,49.13562761355988
7303 191B St,SURREY,-122.69226390961168,49.13536878531448
7335 191B St,SURREY,-122.69225830844582,49.13595291513381
19172 73 Ave,SURREY,-122.69198644464586,49.13508820774129
7316 191B St,SURREY,-122.69186620156626,49.13570738999638
7308 191B St,SURREY,-122.69186752288297,49.135464362388674
19190 73 Ave,SURREY,-122.69159985076094,49.13508918896379
7277 192 St,SURREY,-122.6911018931149,49.13489658544153
7257 192 St,SURREY,-122.69109928898958,49.13463968265656
7318 192 St,SURREY,-122.69049849941271,49.13580056852473
7314 192 St,SURREY,-122.69049740986895,49.13565804842475
7296 192 St,SURREY,-122.69047801946579,49.13508162549918
7304 192 St,SURREY,-122.69046961607711,49.13536516660379
7345 192A St,SURREY,-122.68970674064674,49.13595608644101
7355 192A St,SURREY,-122.68970563129456,49.13611755758586
7334 192A St,SURREY,-122.68930650729685,49.1357822647618
19254 73 Ave,SURREY,-122.68921115936097,49.135073974790245
19261 72A Ave,SURREY,-122.68912423523606,49.134556884396446
7433 192 St,SURREY,-122.69103765925746,49.13795049140262
7691 192 St,SURREY,-122.69113787571959,49.14254298660193
19251 76 Ave,SURREY,-122.68885213061348,49.1410690780935
19253 78 Ave,SURREY,-122.6895026793864,49.14471710410354
8092 192 St,SURREY,-122.6904604556659,49.14988869147042
8187 192 St,SURREY,-122.69092303068773,49.15153301488411
19109 84 Ave,SURREY,-122.69326466420296,49.15564632478732
8487 192 St,SURREY,-122.69085775025685,49.1572543997124
8366 192 St,SURREY,-122.69040075825015,49.15474933078314
8450 192 St,SURREY,-122.69032417587087,49.156626269333415
19110 87A Ave,SURREY,-122.69333503015172,49.16117333764424
19115 87A Ave,SURREY,-122.69318298380666,49.16149595884381
19225 87 Ave,SURREY,-122.69006222939625,49.161151941607265
19131 88 Ave,SURREY,-122.69236651888869,49.162979767827814
19158 88 Ave,SURREY,-122.69170674924409,49.162574003304925
8753 192 St,SURREY,-122.6909005212249,49.1619519817747
9129 192 St,SURREY,-122.69084971542834,49.168778893821234
9300 192 St,SURREY,-122.690080201668,49.17132712181578
19188 94 Ave,SURREY,-122.69102398217076,49.17319194599325
9423 192 St,SURREY,-122.69085917543381,49.17365177251421
19110 96 Ave,SURREY,-122.69318085132808,49.176824710605516
19150 96 Ave,SURREY,-122.69216063604844,49.176838986974616
9677 192 St,SURREY,-122.69065071369853,49.1783107422883
9752 192 St,SURREY,-122.68999478238531,49.17967035486364
19233 40 Ave,SURREY,-122.68898844175347,49.07491856042832
19357 48 Ave,SURREY,-122.68652433584657,49.089774420699975
4718 192 St,SURREY,-122.6856837508686,49.0881271438228
4986 192 St,SURREY,-122.68840368129405,49.092995491872
19396 Colebrook Rd,SURREY,-122.68603792359764,49.09191259048419
19438 54 Ave,SURREY,-122.68455547916265,49.09992829692177
19355 54 Ave,SURREY,-122.68644306277542,49.10109318588153
19402 56 Ave,SURREY,-122.68505323927492,49.10427587140272
19495 55 Ave,SURREY,-122.68361485064935,49.10248099429255
19350 60 Ave,SURREY,-122.68714850523149,49.111101776824476
6003 Greenside Dr E,SURREY,-122.6868371842422,49.111515766542254
19372 60 Ave,SURREY,-122.68646910855908,49.11106233449035
19403 60 Ave,SURREY,-122.68528387973491,49.11140336857684
6141 Greenside Dr W,SURREY,-122.68892858135808,49.113975513196
6075 Greenside Dr W,SURREY,-122.68881112076475,49.113054801220194
6137 Greenside Dr W,SURREY,-122.68878334188345,49.11397047291181
6126 Greenside Dr W,SURREY,-122.68835453477625,49.11397866425462
6084 Greenside Dr W,SURREY,-122.68832592710233,49.11262394572646
6110 Greenside Dr W,SURREY,-122.68820085915945,49.1137316586511
6056 Greenside Dr W,SURREY,-122.6880939152678,49.11248187453396
6106 Greenside Dr W,SURREY,-122.68806571145686,49.113732963127525
6166 Greenside Dr W,SURREY,-122.6880355976413,49.11450649912829
6138 Greenside Dr W,SURREY,-122.68802871326113,49.11415792278369
6012 Greenside Dr W,SURREY,-122.68710817136123,49.112162559764464
6119 Greenside Dr E,SURREY,-122.6870766580363,49.11406879998309
6179 Greenside Dr E,SURREY,-122.6869531965072,49.114821261730185
6175 Greenside Dr E,SURREY,-122.68681429724238,49.11481940616129
6191 Greenside Dr E,SURREY,-122.68667315086626,49.11502377144296
6163 Greenside Dr E,SURREY,-122.68664183630098,49.114566567073496
6093 Greenside Dr E,SURREY,-122.68664854927722,49.11347272512899
6065 Greenside Dr E,SURREY,-122.68634546336943,49.112888084252255
6061 Greenside Dr E,SURREY,-122.68620329821667,49.112887597175316
6086 Greenside Dr E,SURREY,-122.6859219361189,49.1137669944735
6062 Greenside Dr E,SURREY,-122.68585011237455,49.11353063590709
6006 Greenside Dr E,SURREY,-122.68560428643814,49.1119177402637
6074 Greenside Dr E,SURREY,-122.68556136548806,49.11368909731849
6050 Greenside Dr E,SURREY,-122.6855204403179,49.11321812759176
6018 Greenside Dr E,SURREY,-122.68549748212533,49.11230858275723
19416 61 Ave,SURREY,-122.68543086770453,49.11403383994741
6010 194A St,SURREY,-122.68447314233248,49.111634319765194
19447 61 Ave,SURREY,-122.68420864548024,49.11405902152792
6051 Brooks Cr,SURREY,-122.68387030187058,49.11278731885286
6169 195 St,SURREY,-122.68346675599392,49.11451009369465
6280 Greenside Dr W,SURREY,-122.68890904981576,49.11656532306099
19271 63A Ave,SURREY,-122.68883301883399,49.11848070041049
6294 Greenside Dr W,SURREY,-122.68875746352681,49.11710036700153
19277 63A Ave,SURREY,-122.68861611540795,49.11840860177864
19318 63A Ave,SURREY,-122.68761733779887,49.117948663116124
19346 63A Ave,SURREY,-122.68713964258193,49.117658614724256
19333 63A Ave,SURREY,-122.68711758763892,49.118419749991
6217 Greenside Dr E,SURREY,-122.68691014958652,49.11544684637536
19383 62A Ave,SURREY,-122.68573969234782,49.11740626728851
19409 63A Ave,SURREY,-122.68567806290024,49.11831068208026
19437 62A Ave,SURREY,-122.68447828857109,49.1167888026359
6295 194B St,SURREY,-122.6840193193877,49.11724451727274
19328 64 Ave,SURREY,-122.68734136493556,49.11893132115575
19340 64 Ave,SURREY,-122.68703311325545,49.118929203207244
19360 64 Ave,SURREY,-122.68672151482062,49.11892188048233
6420 194 St,SURREY,-122.68507786930606,49.11984734115734
19444 64 Ave,SURREY,-122.68420131293523,49.118906505610965
6603 193 St,SURREY,-122.6888425831936,49.123780025967065
6619 193 St,SURREY,-122.68882719928938,49.12393450999652
6683 193 St,SURREY,-122.68880702576108,49.12464872959642
6566 193 St,SURREY,-122.68852176741213,49.12306141637799
6518 193 St,SURREY,-122.68851859109165,49.12242974329318
19319 67 Ave,SURREY,-122.68804173681241,49.12507552462982
6553 193A St,SURREY,-122.68769891006909,49.122902129469956
6534 193A St,SURREY,-122.68735507734783,49.12265490096338
6738 193A St,SURREY,-122.68730538901634,49.12569967552138
6746 193A St,SURREY,-122.68729676944297,49.12578461499354
6710 193A St,SURREY,-122.68728291971313,49.125353153534064
6743 193B St,SURREY,-122.6865272929404,49.125607995261404
6711 193B St,SURREY,-122.68652532980083,49.1252671131606
6703 193B St,SURREY,-122.6865264429817,49.12509030002332
6707 193B St,SURREY,-122.68652474209921,49.12517987289289
6615 193B St,SURREY,-122.6865207490306,49.123931415439785
6605 193B St,SURREY,-122.6865164551394,49.12384941033086
6686 193B St,SURREY,-122.68618199156575,49.1245506408684
6744 193B St,SURREY,-122.68616841797532,49.12558648283962
19383 66 Ave,SURREY,-122.6859303634596,49.12382888927439
6745 194 St,SURREY,-122.68550344865389,49.12543873589909
6735 194 St,SURREY,-122.6854768384736,49.125330898047004
6713 194 St,SURREY,-122.68547706488884,49.12510200790256
19420 67A Ave,SURREY,-122.68481341981146,49.12525660091074
19428 67A Ave,SURREY,-122.68470052767553,49.125254163446414
19429 66A Ave,SURREY,-122.68470071215997,49.12467769746526
19439 66 Ave,SURREY,-122.68446345859873,49.12385127318892
19452 66A Ave,SURREY,-122.68432844075474,49.12445007517143
19453 67A Ave,SURREY,-122.68419648820279,49.12549742223307
19455 66 Ave,SURREY,-122.68408189115199,49.12384583996297
19477 66 Ave,SURREY,-122.6838408743011,49.12384518021836
19479 66A Ave,SURREY,-122.68383545183612,49.124673109390095
19485 66A Ave,SURREY,-122.683712292734,49.12467234028226
19490 67A Ave,SURREY,-122.6835954546751,49.125242920263254
19298 69A Ave,SURREY,-122.68860022073285,49.12906406156804
6772 193 St,SURREY,-122.68847110923642,49.126051560163496
19338 68 Ave,SURREY,-122.6876885176698,49.12621920599264
6781 193A St,SURREY,-122.68764973674088,49.12613487499875
19330 69 Ave,SURREY,-122.68756469825291,49.128230021158174
19368 68 Ave,SURREY,-122.6866691397469,49.126259737296344
19459 68A Ave,SURREY,-122.68357715733612,49.128148657325426
19288 70 Ave,SURREY,-122.68870770440778,49.12989370421052
7085 193 St,SURREY,-122.68854715897439,49.13162226497637
19292 Aloha Dr,SURREY,-122.68851523837014,49.132638587623454
6956 193 St,SURREY,-122.68813186986495,49.12956363885407
19309 71 Ave,SURREY,-122.68781740754683,49.13209068403203
19324 71 Ave,SURREY,-122.68776065993178,49.13180838355888
19332 71 Ave,SURREY,-122.68759572644926,49.131803934442395
19409 70 Ave,SURREY,-122.68481582551995,49.130137115391
7045 194A St,SURREY,-122.68405822810935,49.130632754822656
7065 194A St,SURREY,-122.68405156852006,49.130891880578616
19272 72A Ave,SURREY,-122.6887740384446,49.134354227564515
19274 73 Ave,SURREY,-122.68863913272041,49.135067908045585
19277 72A Ave,SURREY,-122.68846569718917,49.13455392832507
19298 73 Ave,SURREY,-122.68793514019794,49.135059398529656
19321 72A Ave,SURREY,-122.6870667983766,49.13453579047922
19320 73A Ave,SURREY,-122.68700476942224,49.13581110779207
19327 73B Ave,SURREY,-122.68691378792225,49.13665064406239
19319 72 Ave,SURREY,-122.68688162915889,49.13381796175532
19339 72A Ave,SURREY,-122.68673202118535,49.13453487275558
19349 73B Ave,SURREY,-122.68657836564041,49.136647368253044
19333 72 Ave,SURREY,-122.68644660106033,49.13380721454566
19357 72A Ave,SURREY,-122.6862353205879,49.13452880954199
19362 73B Ave,SURREY,-122.68615041475735,49.13644504207111
19355 72 Ave,SURREY,-122.68610039607697,49.13380428405915
19373 73A Ave,SURREY,-122.68596927515016,49.1359996188714
19374 72A Ave,SURREY,-122.6859126279939,49.13432716328103
19385 73B Ave,SURREY,-122.68573076907018,49.13664269855293
19388 73B Ave,SURREY,-122.68559135558009,49.13644352108292
7349 194 St,SURREY,-122.6853491752528,49.13576409465237
7333 194 St,SURREY,-122.68533959852054,49.135570379997745
7326 194 St,SURREY,-122.68497032723815,49.13596560166034
7330 194 St,SURREY,-122.68496978631964,49.136041222006
19409 72 Ave,SURREY,-122.68485678333593,49.133795573794494
19415 72A Ave,SURREY,-122.68483061311211,49.13454574965499
7263 194A St,SURREY,-122.68398769477761,49.13478967117357
7295 194A St,SURREY,-122.68398245865768,49.13527090215928
7363 194A St,SURREY,-122.68397334636825,49.13648108547439
7537 194 St,SURREY,-122.68541189882819,49.13942689668306
7468 194 St,SURREY,-122.68489342147824,49.138411730736756
7528 194 St,SURREY,-122.6848717564049,49.139494802728834
7436 194 St,SURREY,-122.68487718494849,49.13797896447029
19283 76 Ave,SURREY,-122.68811189346984,49.14106869925221
19370 76 Ave,SURREY,-122.68564909798427,49.14073468195478
19405 76 Ave,SURREY,-122.685145591604,49.141111440443055
19446 78 Ave,SURREY,-122.68372340113167,49.14435961202004
9316 194 St,SURREY,-122.68472250112613,49.17201314961317
9274 194 St,SURREY,-122.68471078316826,49.17146080477918
19469 92 Ave,SURREY,-122.68313157803698,49.170303012656255
19327 94 Ave,SURREY,-122.6868901064674,49.17371295966682
9435 193A St,SURREY,-122.68617286094623,49.17436155927219
9445 193A St,SURREY,-122.68602781019963,49.174561941505864
19405 94 Ave,SURREY,-122.68492878324845,49.17380216481722
9532 194A St,SURREY,-122.68418035320683,49.17582444583523
19415 94 Ave,SURREY,-122.6841083393194,49.17443527324625
19439 94 Ave,SURREY,-122.68374270339996,49.173731375716606
19335 96 Ave,SURREY,-122.68592350598337,49.1771710365633
4577 195A St,SURREY,-122.68077912667883,49.08553597916424
4505 196 St,SURREY,-122.68014988743944,49.08428745067483
19516 Colebrook Rd,SURREY,-122.68135885372205,49.092526541197195
5241 196 St,SURREY,-122.68001322961534,49.09789412514501
19578 55A Ave,SURREY,-122.68057633816908,49.10275266407927
19495 56 Ave,SURREY,-122.68276376401882,49.104617136433255
19487 60 Ave,SURREY,-122.68265263403192,49.11139401664535
19500 Highway 10 (Langley ByPass),SURREY,-122.68259723901758,49.108219910211965
6138 195 St,SURREY,-122.6831207001499,49.114000362223635
6110 195 St,SURREY,-122.68311804862952,49.11370647514207
6178 195 St,SURREY,-122.68310278021404,49.11459779218979
6050 Brooks Cr,SURREY,-122.68302602915232,49.11259880239334
6009 195A St,SURREY,-122.68218259089892,49.111594222846996
19539 Fraser Hwy,SURREY,-122.68161868205226,49.114968421874266
6088 195A St,SURREY,-122.68155460693951,49.11266321662535
19543 Fraser Hwy,SURREY,-122.68149609025483,49.114913837531844
19548 60A Ave,SURREY,-122.6812827037477,49.1116425690784
19569 Fraser Hwy,SURREY,-122.68069949804699,49.11453396828043
19571 Fraser Hwy,SURREY,-122.68063503660197,49.114504813813895
